input_csv,title,url,matched_ok,match_type,matched_title,matched_url
results/articles_opening_ceremony_christianity.csv,The Last Supper Mocked At Olympics Opening Ceremony By Drag Queens - Victory Girls Blog,https://victorygirlsblog.com/the-last-supper-mocked-at-olympics-opening-ceremony-by-drag-queens/,yes,url_exact,The Last Supper Mocked At Olympics Opening Ceremony By Drag Queens - Victory Girls Blog,https://victorygirlsblog.com/the-last-supper-mocked-at-olympics-opening-ceremony-by-drag-queens/
results/articles_opening_ceremony_christianity.csv,Christian faith leaders react to alleged parody of Last Supper at Paris Olympics: 'Grotesque mockery' | Fox News,https://www.foxnews.com/media/christians-react-apparent-mockery-last-supper-paris-olympics-grotesque-mockery,yes,url_exact,Christian faith leaders react to alleged parody of Last Supper at Paris Olympics: 'Grotesque mockery' | Fox News,https://www.foxnews.com/media/christians-react-apparent-mockery-last-supper-paris-olympics-grotesque-mockery
results/articles_opening_ceremony_christianity.csv,"WATCH: Paris Olympics 'sorry' for Last Supper 'offense,' but Christians are not buying it * WorldNetDaily * by Joe Kovacs",https://www.wnd.com/2024/07/watch-paris-olympics-sorry-for-last-supper-offense-but-christians-are-not-buying-it,yes,url_exact,"WATCH: Paris Olympics 'sorry' for Last Supper 'offense,' but Christians are not buying it * WorldNetDaily * by Joe Kovacs",https://www.wnd.com/2024/07/watch-paris-olympics-sorry-for-last-supper-offense-but-christians-are-not-buying-it
results/articles_opening_ceremony_christianity.csv,"Drag queen in Olympic opening ceremony has no regrets, calls it ‘a photograph of France in 2024’ – Winnipeg Free Press",https://www.winnipegfreepress.com/arts-and-life/entertainment/celebrities/2024/07/31/drag-queen-in-olympic-opening-ceremony-has-no-regrets-calls-it-a-photograph-of-france-in-2024,yes,url_exact,"Drag queen in Olympic opening ceremony has no regrets, calls it ‘a photograph of France in 2024’ – Winnipeg Free Press",https://www.winnipegfreepress.com/arts-and-life/entertainment/celebrities/2024/07/31/drag-queen-in-olympic-opening-ceremony-has-no-regrets-calls-it-a-photograph-of-france-in-2024
results/articles_opening_ceremony_christianity.csv,'Grossophobic': LGBT activist whose Olympic stunt ridiculed Christianity threatens to sue critics * WorldNetDaily * by Bob Unruh,https://www.wnd.com/2024/07/grossophobic-lgbt-activist-whose-olympic-stunt-ridiculed-christianity-threatens-to-sue-critics/,yes,url_exact,'Grossophobic': LGBT activist whose Olympic stunt ridiculed Christianity threatens to sue critics * WorldNetDaily * by Bob Unruh,https://www.wnd.com/2024/07/grossophobic-lgbt-activist-whose-olympic-stunt-ridiculed-christianity-threatens-to-sue-critics/
results/articles_opening_ceremony_christianity.csv,Paris Olympics churns on as Last Supper parody draws intense scrutiny,https://www.foxnews.com/live-news/2024-summer-olympics-opening-weekend-paris,yes,url_exact,Paris Olympics churns on as Last Supper parody draws intense scrutiny,https://www.foxnews.com/live-news/2024-summer-olympics-opening-weekend-paris
results/articles_opening_ceremony_christianity.csv,Olympics 2024: Drag queen in ceremony addresses 'Last Supper' controversy | AP News,https://apnews.com/article/olympics-2024-opening-ceremony-drag-queen-paloma-80ffb114bd84229d4e2b12506871b443,yes,url_exact,Olympics 2024: Drag queen in ceremony addresses 'Last Supper' controversy | AP News,https://apnews.com/article/olympics-2024-opening-ceremony-drag-queen-paloma-80ffb114bd84229d4e2b12506871b443
results/articles_opening_ceremony_christianity.csv,Crux,https://cruxnow.com/church-in-europe/2024/07/paris-olympic-committee-makes-soft-apology-for-last-supper-drag-parody/,yes,url_exact,Crux,https://cruxnow.com/church-in-europe/2024/07/paris-olympic-committee-makes-soft-apology-for-last-supper-drag-parody/
results/articles_opening_ceremony_christianity.csv,Paris Olympics Opening Ceremony Hurts Religious Sentiments,https://propakistani.pk/2024/07/29/blasphemous-paris-olympics-opening-ceremony-hurts-religious-sentiments/,yes,url_exact,Paris Olympics Opening Ceremony Hurts Religious Sentiments,https://propakistani.pk/2024/07/29/blasphemous-paris-olympics-opening-ceremony-hurts-religious-sentiments/
results/articles_opening_ceremony_christianity.csv,"The Paris Olympics ‘Last Supper,’ the French Revolution and punching down on a Catholic minority - America Magazine",https://www.americamagazine.org/politics-society/2024/08/06/paris-olympics-opening-ceremony-last-supper-catholic-french-revolution/,yes,url_exact,"The Paris Olympics ‘Last Supper,’ the French Revolution and punching down on a Catholic minority - America Magazine",https://www.americamagazine.org/politics-society/2024/08/06/paris-olympics-opening-ceremony-last-supper-catholic-french-revolution/
results/articles_opening_ceremony_christianity.csv,Muslim leaders condemn ‘disgraceful’ Olympics scene: It ‘offended us as much as them’ | Catholic News Agency,https://www.catholicnewsagency.com/news/258450/muslim-leaders-condemn-disgraceful-olympics-scene-it-offended-us-as-much-as-them,yes,url_exact,Muslim leaders condemn ‘disgraceful’ Olympics scene: It ‘offended us as much as them’ | Catholic News Agency,https://www.catholicnewsagency.com/news/258450/muslim-leaders-condemn-disgraceful-olympics-scene-it-offended-us-as-much-as-them
results/articles_opening_ceremony_christianity.csv,Catholic bishops around the world demand IOC formal apology for ‘blasphemous’ Olympic opening | Catholic News Agency,https://www.catholicnewsagency.com/news/258469/catholic-bishops-demand-ioc-formal-apology-for-blasphemous-olympic-opening,yes,url_exact,Catholic bishops around the world demand IOC formal apology for ‘blasphemous’ Olympic opening | Catholic News Agency,https://www.catholicnewsagency.com/news/258469/catholic-bishops-demand-ioc-formal-apology-for-blasphemous-olympic-opening
results/articles_opening_ceremony_christianity.csv,"Drag queen in Olympic opening ceremony has no regrets, calls it ‘a photograph of France in 2024’",https://www.click2houston.com/entertainment/2024/07/31/drag-queen-in-olympic-opening-ceremony-has-no-regrets-calls-it-a-photograph-of-france-in-2024/,yes,url_exact,"Drag queen in Olympic opening ceremony has no regrets, calls it ‘a photograph of France in 2024’",https://www.click2houston.com/entertainment/2024/07/31/drag-queen-in-olympic-opening-ceremony-has-no-regrets-calls-it-a-photograph-of-france-in-2024/
results/articles_opening_ceremony_christianity.csv,"WaPo columnist defends Olympics ‘Last Supper’ display, says artist may be ‘better worshiper’ than critics | Fox News",https://www.foxnews.com/media/wapo-columnist-defends-olympics-last-supper-display-artist-may-better-worshipper-critics,yes,url_exact,"WaPo columnist defends Olympics ‘Last Supper’ display, says artist may be ‘better worshiper’ than critics | Fox News",https://www.foxnews.com/media/wapo-columnist-defends-olympics-last-supper-display-artist-may-better-worshipper-critics
results/articles_opening_ceremony_christianity.csv,Drag queen in Olympic opening ceremony has no regrets,https://www.mercurynews.com/2024/07/31/drag-queen-in-olympic-opening-ceremony-has-no-regrets/,yes,url_exact,Drag queen in Olympic opening ceremony has no regrets,https://www.mercurynews.com/2024/07/31/drag-queen-in-olympic-opening-ceremony-has-no-regrets/
results/articles_opening_ceremony_christianity.csv,"'An Abomination, Blasphemy': Paris Olympics Drag Show Parodying The Last Supper Sparks Outrage | WATCH | World News - News18",https://www.news18.com/world/an-abomination-blasphemy-paris-olympics-ceremony-sparks-outrage-with-drag-queens-parodying-last-supper-8980405.html,yes,url_exact,"'An Abomination, Blasphemy': Paris Olympics Drag Show Parodying The Last Supper Sparks Outrage | WATCH | World News - News18",https://www.news18.com/world/an-abomination-blasphemy-paris-olympics-ceremony-sparks-outrage-with-drag-queens-parodying-last-supper-8980405.html
results/articles_opening_ceremony_christianity.csv,Pastors Counter Conservative Fury Over Olympics ‘Last Supper’ Performance - Newsweek,https://www.newsweek.com/pastors-counter-conservative-christian-fury-over-olympics-last-supper-performance-1931202,yes,url_exact,Pastors Counter Conservative Fury Over Olympics ‘Last Supper’ Performance - Newsweek,https://www.newsweek.com/pastors-counter-conservative-christian-fury-over-olympics-last-supper-performance-1931202
results/articles_opening_ceremony_christianity.csv,Trump on LA 2028 Olympics: ‘We Won’t Be Having a Last Supper’ - Newsweek,https://www.newsweek.com/trump-la-2028-olympics-comment-last-supper-1931951,yes,url_exact,Trump on LA 2028 Olympics: ‘We Won’t Be Having a Last Supper’ - Newsweek,https://www.newsweek.com/trump-la-2028-olympics-comment-last-supper-1931951
results/articles_opening_ceremony_christianity.csv,Vatican Issues ‘Unusual’ Response to Olympics ‘Last Supper’ Controversy - Newsweek,https://www.newsweek.com/vatican-holy-see-respond-last-summer-opening-paris-olympic-games-1934237,yes,url_exact,Vatican Issues ‘Unusual’ Response to Olympics ‘Last Supper’ Controversy - Newsweek,https://www.newsweek.com/vatican-holy-see-respond-last-summer-opening-paris-olympic-games-1934237
results/articles_opening_ceremony_christianity.csv,Controversial Last Supper Tableau At The 2024 Olympics | Mishael Austin Witty,https://www.patheos.com/blogs/doyouwanttogetwell/2024/08/controversial-last-supper-tableau-at-the-2024-olympics/,yes,url_exact,Controversial Last Supper Tableau At The 2024 Olympics | Mishael Austin Witty,https://www.patheos.com/blogs/doyouwanttogetwell/2024/08/controversial-last-supper-tableau-at-the-2024-olympics/
results/articles_opening_ceremony_christianity.csv,Olympics 2024: Celebrating Dionysius At The Lord’s Table? | Anthony Costello,https://www.patheos.com/blogs/theologicalapologetics/2024/07/olympics-2024-celebrating-dionysius-at-the-lords-table/,yes,url_exact,Olympics 2024: Celebrating Dionysius At The Lord’s Table? | Anthony Costello,https://www.patheos.com/blogs/theologicalapologetics/2024/07/olympics-2024-celebrating-dionysius-at-the-lords-table/
results/articles_opening_ceremony_christianity.csv,"Drag Queens admit Paris Olympic Games performance as parody of ""The Last Supper"" | RVA",https://www.rvasia.org/asian-news/drag-queens-admit-paris-olympic-games-performance-parody-last-supper,yes,url_exact,"Drag Queens admit Paris Olympic Games performance as parody of ""The Last Supper"" | RVA",https://www.rvasia.org/asian-news/drag-queens-admit-paris-olympic-games-performance-parody-last-supper
results/articles_opening_ceremony_christianity.csv,"Drag Queens admit Paris Olympic Games performance as parody of ""The Last Supper"" | RVA",https://www.rvasia.org/index.php/asian-news/drag-queens-admit-paris-olympic-games-performance-parody-last-supper,yes,url_exact,"Drag Queens admit Paris Olympic Games performance as parody of ""The Last Supper"" | RVA",https://www.rvasia.org/index.php/asian-news/drag-queens-admit-paris-olympic-games-performance-parody-last-supper
results/articles_opening_ceremony_christianity.csv,Paris LOC apologises to Christians over 'offensive segment' of Olympics opening ceremony | TheCable,https://www.thecable.ng/paris-loc-apologises-to-christians-over-offensive-segment-at-olympics-opening-ceremony/,yes,url_exact,Paris LOC apologises to Christians over 'offensive segment' of Olympics opening ceremony | TheCable,https://www.thecable.ng/paris-loc-apologises-to-christians-over-offensive-segment-at-olympics-opening-ceremony/
results/articles_opening_ceremony_christianity.csv,"'Last Supper' Olympics Image Enflames Speaker Johnson, Conservative Leaders: 'Shocking and Insulting' - TheWrap",https://www.thewrap.com/speaker-johnson-conservative-leaders-complain-about-last-supper-olympics/,yes,url_exact,"'Last Supper' Olympics Image Enflames Speaker Johnson, Conservative Leaders: 'Shocking and Insulting' - TheWrap",https://www.thewrap.com/speaker-johnson-conservative-leaders-complain-about-last-supper-olympics/
results/articles_opening_ceremony_christianity.csv,"Olympics Opening Ceremony Controversy Over 'The Last Supper,' Explained",https://www.today.com/news/paris-olympics/olympics-opening-ceremony-last-supper-controversy-rcna163929,yes,url_exact,"Olympics Opening Ceremony Controversy Over 'The Last Supper,' Explained",https://www.today.com/news/paris-olympics/olympics-opening-ceremony-last-supper-controversy-rcna163929
results/articles_opening_ceremony_christianity.csv,'Boycott Olympics' - Fani-Kayode urges Christians over parody of Last Supper by drag queens - Daily Post Nigeria,https://dailypost.ng/2024/07/27/boycott-olympics-fani-kayode-urges-christians-over-parody-of-last-supper-by-drag-queens,yes,url_exact,'Boycott Olympics' - Fani-Kayode urges Christians over parody of Last Supper by drag queens - Daily Post Nigeria,https://dailypost.ng/2024/07/27/boycott-olympics-fani-kayode-urges-christians-over-parody-of-last-supper-by-drag-queens
results/articles_opening_ceremony_christianity.csv,Anti-Christian Olympics Heralds The Rise Of A Neopagan West,https://thefederalist.com/2024/07/29/anti-christian-olympic-opening-ceremony-heralds-the-rise-of-a-neopagan-west,yes,url_exact,Anti-Christian Olympics Heralds The Rise Of A Neopagan West,https://thefederalist.com/2024/07/29/anti-christian-olympic-opening-ceremony-heralds-the-rise-of-a-neopagan-west
results/articles_opening_ceremony_christianity.csv,Offense taken: Parsing the uproar over the Olympics opening ceremony – Baptist News Global,https://baptistnews.com/article/offense-taken-parsing-the-uproar-over-the-olympics-opening-ceremony/,yes,url_exact,Offense taken: Parsing the uproar over the Olympics opening ceremony – Baptist News Global,https://baptistnews.com/article/offense-taken-parsing-the-uproar-over-the-olympics-opening-ceremony/
results/articles_opening_ceremony_christianity.csv,Global Outrage After Olympics Trots out Drag Queens to Blaspheme Jesus and the Last Supper | CBN News,https://cbn.com/news/world/global-outrage-after-olympics-trots-out-drag-queens-blaspheme-jesus-and-last-supper,yes,url_exact,Global Outrage After Olympics Trots out Drag Queens to Blaspheme Jesus and the Last Supper | CBN News,https://cbn.com/news/world/global-outrage-after-olympics-trots-out-drag-queens-blaspheme-jesus-and-last-supper
results/articles_opening_ceremony_christianity.csv,Crux,https://cruxnow.com/vatican/2024/08/vatican-belatedly-joins-chorus-of-protest-over-olympic-last-supper-parody/,yes,url_exact,Crux,https://cruxnow.com/vatican/2024/08/vatican-belatedly-joins-chorus-of-protest-over-olympic-last-supper-parody/
results/articles_opening_ceremony_christianity.csv,Olympic “Christ” Threatens to Sue Critics Over “Last Supper” Backlash – JONATHAN TURLEY,https://jonathanturley.org/2024/07/31/olympic-christ-threatens-to-sue-critics-over-last-supper-backlash/comment-page-5/#comments,yes,url_exact,Olympic “Christ” Threatens to Sue Critics Over “Last Supper” Backlash – JONATHAN TURLEY,https://jonathanturley.org/2024/07/31/olympic-christ-threatens-to-sue-critics-over-last-supper-backlash/comment-page-5/#comments
results/articles_opening_ceremony_christianity.csv,Rob Schneider boycotts Paris Olympics over drag 'Last Supper' parody: 'Openly celebrates Satan' | New York Post,https://nypost.com/2024/07/29/entertainment/rob-schneider-boycotts-paris-olympics-over-drag-last-supper-parody-openly-celebrates-satan/,yes,url_exact,Rob Schneider boycotts Paris Olympics over drag 'Last Supper' parody: 'Openly celebrates Satan' | New York Post,https://nypost.com/2024/07/29/entertainment/rob-schneider-boycotts-paris-olympics-over-drag-last-supper-parody-openly-celebrates-satan/
results/articles_opening_ceremony_christianity.csv,Paris Olympics Faces Online Backlash For Opening Ceremony,https://techweez.com/2024/07/29/paris-olympics-online-backlash-opening-ceremony/,yes,url_exact,Paris Olympics Faces Online Backlash For Opening Ceremony,https://techweez.com/2024/07/29/paris-olympics-online-backlash-opening-ceremony/
results/articles_opening_ceremony_christianity.csv,Bishop Calls Olympics’ Last Supper Drag Parody ‘Masterpiece of Woke Duplicity’ - The Tablet,https://thetablet.org/paris-olympic-committee-makes-soft-apology-for-last-supper-drag-parody/,yes,url_exact,Bishop Calls Olympics’ Last Supper Drag Parody ‘Masterpiece of Woke Duplicity’ - The Tablet,https://thetablet.org/paris-olympic-committee-makes-soft-apology-for-last-supper-drag-parody/
results/articles_opening_ceremony_christianity.csv,Rob Schneider slams Paris Olympics over 'Last Supper' parody | Toronto Sun,https://torontosun.com/entertainment/celebrity/stars-slam-paris-olympics-over-last-supper-parody-openly-celebrates-satan,yes,url_exact,Rob Schneider slams Paris Olympics over 'Last Supper' parody | Toronto Sun,https://torontosun.com/entertainment/celebrity/stars-slam-paris-olympics-over-last-supper-parody-openly-celebrates-satan
results/articles_opening_ceremony_christianity.csv,You Don't Have to Be Christian to Loathe the Opening of the Paris Olympics,https://townhall.com/columnists/dennisprager/2024/07/30/you-dont-have-to-be-christian-to-loathe-the-opening-of-the-paris-olympics-n2642702,yes,url_exact,You Don't Have to Be Christian to Loathe the Opening of the Paris Olympics,https://townhall.com/columnists/dennisprager/2024/07/30/you-dont-have-to-be-christian-to-loathe-the-opening-of-the-paris-olympics-n2642702
results/articles_opening_ceremony_christianity.csv,Archbishop condemns Paris Olympics' 'insulting' Last Supper parody,https://www.aa.com.tr/en/europe/archbishop-condemns-paris-olympics-insulting-last-supper-parody/3287735,yes,url_exact,Archbishop condemns Paris Olympics' 'insulting' Last Supper parody,https://www.aa.com.tr/en/europe/archbishop-condemns-paris-olympics-insulting-last-supper-parody/3287735
results/articles_opening_ceremony_christianity.csv,French opposition leader criticizes 'mockery of Christian Last Supper' at Paris Olympics,https://www.aa.com.tr/en/europe/french-opposition-leader-criticizes-mockery-of-christian-last-supper-at-paris-olympics/3287729,yes,url_exact,French opposition leader criticizes 'mockery of Christian Last Supper' at Paris Olympics,https://www.aa.com.tr/en/europe/french-opposition-leader-criticizes-mockery-of-christian-last-supper-at-paris-olympics/3287729
results/articles_opening_ceremony_christianity.csv,Opening Ceremony Director Claims Drag Last Supper Not Bible-Inspired,https://www.breitbart.com/europe/2024/07/29/olympic-opening-ceremony-director-claims-drag-last-supper-not-inspired-by-bible/,yes,url_exact,Opening Ceremony Director Claims Drag Last Supper Not Bible-Inspired,https://www.breitbart.com/europe/2024/07/29/olympic-opening-ceremony-director-claims-drag-last-supper-not-inspired-by-bible/
results/articles_opening_ceremony_christianity.csv,Vatican Finally Condemns Paris Olympics Parody of Last Supper,https://www.breitbart.com/europe/2024/08/05/vatican-finally-condemns-paris-olympics-parody-of-last-supper/,yes,url_exact,Vatican Finally Condemns Paris Olympics Parody of Last Supper,https://www.breitbart.com/europe/2024/08/05/vatican-finally-condemns-paris-olympics-parody-of-last-supper/
results/articles_opening_ceremony_christianity.csv,I'm a Muslim. I find Olympics' Last Supper scene insulting too,https://www.christianpost.com/voices/im-a-muslim-i-find-olympics-last-supper-scene-insulting-too.html,yes,url_exact,I'm a Muslim. I find Olympics' Last Supper scene insulting too,https://www.christianpost.com/voices/im-a-muslim-i-find-olympics-last-supper-scene-insulting-too.html
results/articles_opening_ceremony_christianity.csv,Richard Madeley blasts Paris Olympics over one 'gratuitous' detail | TV & Radio | Showbiz & TV | Express.co.uk,https://www.express.co.uk/showbiz/tv-radio/1931541/richard-madeley-blast-paris-olympics-2024,yes,url_exact,Richard Madeley blasts Paris Olympics over one 'gratuitous' detail | TV & Radio | Showbiz & TV | Express.co.uk,https://www.express.co.uk/showbiz/tv-radio/1931541/richard-madeley-blast-paris-olympics-2024
results/articles_opening_ceremony_christianity.csv,Bishop goes viral for reaction to Olympics' 'clear mockery' of Last Supper: 'Open season on Christianity' | Fox News,https://www.foxnews.com/media/bishop-goes-viral-reaction-olympics-clear-mockery-last-supper-open-season-christianity,yes,url_exact,Bishop goes viral for reaction to Olympics' 'clear mockery' of Last Supper: 'Open season on Christianity' | Fox News,https://www.foxnews.com/media/bishop-goes-viral-reaction-olympics-clear-mockery-last-supper-open-season-christianity
results/articles_opening_ceremony_christianity.csv,Cardinal Burke condemns Paris Olympics opening appearing to parody Last Supper: 'Theater of Satan' | Fox News,https://www.foxnews.com/media/cardinal-burke-condemns-paris-olympics-opening-appearing-parody-last-supper-theater-satan,yes,url_exact,Cardinal Burke condemns Paris Olympics opening appearing to parody Last Supper: 'Theater of Satan' | Fox News,https://www.foxnews.com/media/cardinal-burke-condemns-paris-olympics-opening-appearing-parody-last-supper-theater-satan
results/articles_opening_ceremony_christianity.csv,House Speaker Johnson slams White House's silence on Olympics opening ceremony controversy: 'An endorsement’ | Fox News,https://www.foxnews.com/politics/house-speaker-johnson-slams-white-house-silence-olympics-opening-ceremony-controversy-endorsement,yes,url_exact,House Speaker Johnson slams White House's silence on Olympics opening ceremony controversy: 'An endorsement’ | Fox News,https://www.foxnews.com/politics/house-speaker-johnson-slams-white-house-silence-olympics-opening-ceremony-controversy-endorsement
results/articles_opening_ceremony_christianity.csv,Paris 2024: Vatican deplores Olympic ‘offense done to many Christians’ - Graphic Online,https://www.graphic.com.gh/international/international-news/paris-2024-vatican-deplores-olympic-offense-done-to-many-christians.html,yes,url_exact,Paris 2024: Vatican deplores Olympic ‘offense done to many Christians’ - Graphic Online,https://www.graphic.com.gh/international/international-news/paris-2024-vatican-deplores-olympic-offense-done-to-many-christians.html
results/articles_opening_ceremony_christianity.csv,Olympics was a sinister humiliation of Christians | The Herald,https://www.heraldscotland.com/politics/viewpoint/24481129.olympics-sinister-humiliation-christians/,yes,url_exact,Olympics was a sinister humiliation of Christians | The Herald,https://www.heraldscotland.com/politics/viewpoint/24481129.olympics-sinister-humiliation-christians/
results/articles_opening_ceremony_christianity.csv,Critics Trash Olympics Over Drag Queen Last Supper Opening,https://www.mediaite.com/media/news/what-the-fk-is-this-all-about-critics-absolutely-flabbergasted-by-olympics-opening-ceremonys-last-supper-parody-featuring-drag-queens/,yes,url_exact,Critics Trash Olympics Over Drag Queen Last Supper Opening,https://www.mediaite.com/media/news/what-the-fk-is-this-all-about-critics-absolutely-flabbergasted-by-olympics-opening-ceremonys-last-supper-parody-featuring-drag-queens/
results/articles_opening_ceremony_christianity.csv,Muslim Leaders Condemn ‘Disgraceful’ Olympics Scene: It ‘Offended Us as Much as Them’| National Catholic Register,https://www.ncregister.com/cna/muslim-leaders-condemn-disgraceful-olympics-scene-it-offended-us-as-much-as-them,yes,url_exact,Muslim Leaders Condemn ‘Disgraceful’ Olympics Scene: It ‘Offended Us as Much as Them’| National Catholic Register,https://www.ncregister.com/cna/muslim-leaders-condemn-disgraceful-olympics-scene-it-offended-us-as-much-as-them
results/articles_opening_ceremony_christianity.csv,Vatican Deplores Olympic ‘Offense Done to Many Christians’| National Catholic Register,https://www.ncregister.com/cna/vatican-deplores-olympic-offense-done-to-many-christians,yes,url_exact,Vatican Deplores Olympic ‘Offense Done to Many Christians’| National Catholic Register,https://www.ncregister.com/cna/vatican-deplores-olympic-offense-done-to-many-christians
results/articles_opening_ceremony_christianity.csv,Bishops and Cardinals Against Macron's Olympics,https://www.thevermilion.com/bishops-and-cardinals-against-macrons-olympics/article_5098/,yes,url_exact,Bishops and Cardinals Against Macron's Olympics,https://www.thevermilion.com/bishops-and-cardinals-against-macrons-olympics/article_5098/
results/articles_opening_ceremony_christianity.csv,Olympics opening ceremony blatantly mocks Christianity in 'bizarre' drag queen performance - Yellowhammer News,https://yellowhammernews.com/olympics-opening-ceremony-blatantly-mocks-christianity-in-bizarre-drag-queen-performance/,yes,url_exact,Olympics opening ceremony blatantly mocks Christianity in 'bizarre' drag queen performance - Yellowhammer News,https://yellowhammernews.com/olympics-opening-ceremony-blatantly-mocks-christianity-in-bizarre-drag-queen-performance/
results/articles_opening_ceremony_christianity.csv,Olympic chiefs apologise for 'sleazy' drag Last Supper parody,https://www.gbnews.com/news/olympic-chiefs-apologise-for-sleazy-drag-last-supper-parody,yes,url_exact,Olympic chiefs apologise for 'sleazy' drag Last Supper parody,https://www.gbnews.com/news/olympic-chiefs-apologise-for-sleazy-drag-last-supper-parody
results/articles_opening_ceremony_christianity.csv,Vatican Shocks World with Surprising Statement Over Olympics' Blasphemous 'Last Supper' Mockery | The Gateway Pundit | by Jim Hᴏft,https://www.thegatewaypundit.com/2024/08/vatican-shocks-world-surprising-statement-olympics-blasphemous-last,yes,url_exact,Vatican Shocks World with Surprising Statement Over Olympics' Blasphemous 'Last Supper' Mockery | The Gateway Pundit | by Jim Hᴏft,https://www.thegatewaypundit.com/2024/08/vatican-shocks-world-surprising-statement-olympics-blasphemous-last
results/articles_opening_ceremony_christianity.csv,'Try it with Islam': Paris Olympics organisers apologise after woke parody of Last Supper and Christianity | Sky News Australia,https://www.skynews.com.au/lifestyle/trending/paris-2024-olympics-opening-ceremony-organisers-apologise-for-offence-caused-by-religious-scene/news-story/42f5de5eb28babb39214c4915e866b03,yes,url_exact,'Try it with Islam': Paris Olympics organisers apologise after woke parody of Last Supper and Christianity | Sky News Australia,https://www.skynews.com.au/lifestyle/trending/paris-2024-olympics-opening-ceremony-organisers-apologise-for-offence-caused-by-religious-scene/news-story/42f5de5eb28babb39214c4915e866b03
results/articles_opening_ceremony_christianity.csv,Olympics organisers forced to apologise as 'mockery of Chirstianity' sparks fury | Celebrity News | Showbiz & TV | Express.co.uk,https://www.express.co.uk/celebrity-news/1929113/Olympics-2024-apology-last-supper-blasphemy,yes,url_exact,Olympics organisers forced to apologise as 'mockery of Chirstianity' sparks fury | Celebrity News | Showbiz & TV | Express.co.uk,https://www.express.co.uk/celebrity-news/1929113/Olympics-2024-apology-last-supper-blasphemy
results/articles_opening_ceremony_christianity.csv,"""A big pagan celebration"": Olympics critiqued for ""satanism"" in its homage to Greek mythology - Salon.com",https://www.salon.com/2024/07/29/a-big-pagan-celebration-olympics-critiqued-for-satanism-in-its-homage-to-greek-mythology,yes,url_exact,"""A big pagan celebration"": Olympics critiqued for ""satanism"" in its homage to Greek mythology - Salon.com",https://www.salon.com/2024/07/29/a-big-pagan-celebration-olympics-critiqued-for-satanism-in-its-homage-to-greek-mythology
results/articles_opening_ceremony_christianity.csv,Vatican 'deplores the offense' of Paris Olympics' opening ceremony tableau | AP News,https://apnews.com/article/vatican-olympics-paris-last-supper-e6011f4fdf38742bd92d6bbd97a64b8b,yes,url_exact,Vatican 'deplores the offense' of Paris Olympics' opening ceremony tableau | AP News,https://apnews.com/article/vatican-olympics-paris-last-supper-e6011f4fdf38742bd92d6bbd97a64b8b
results/articles_opening_ceremony_christianity.csv,Crux,https://cruxnow.com/church-in-europe/2024/07/bishops-around-the-world-blast-last-supper-parody-at-paris-olympics/,yes,url_exact,Crux,https://cruxnow.com/church-in-europe/2024/07/bishops-around-the-world-blast-last-supper-parody-at-paris-olympics/
results/articles_opening_ceremony_christianity.csv,"KJP Evades Reporter Asking If Biden Was ‘Offended’ By Drag Queen ‘Last Supper’ Portrayal At Olympics | 
		The Daily Caller",https://dailycaller.com/2024/07/30/kjp-ewtn-reporter-biden-last-supper-olympics/,yes,url_exact,"KJP Evades Reporter Asking If Biden Was ‘Offended’ By Drag Queen ‘Last Supper’ Portrayal At Olympics | 
		The Daily Caller",https://dailycaller.com/2024/07/30/kjp-ewtn-reporter-biden-last-supper-olympics/
results/articles_opening_ceremony_christianity.csv,Jonathan Cahn Unveils The Mystery of the Olympics - Charisma Magazine Online,https://mycharisma.com/culture/jonathan-cahn-unveils-the-mystery-of-the-olympics/,yes,url_exact,Jonathan Cahn Unveils The Mystery of the Olympics - Charisma Magazine Online,https://mycharisma.com/culture/jonathan-cahn-unveils-the-mystery-of-the-olympics/
results/articles_opening_ceremony_christianity.csv,'Last Supper' outrage: Major US advertiser pulls out of Paris Olympics over drag show controversy,https://news.meaww.com/last-supper-outrage-major-us-advertiser-pulls-out-of-paris-olympics-over-drag-show-controversy,yes,url_exact,'Last Supper' outrage: Major US advertiser pulls out of Paris Olympics over drag show controversy,https://news.meaww.com/last-supper-outrage-major-us-advertiser-pulls-out-of-paris-olympics-over-drag-show-controversy
results/articles_opening_ceremony_christianity.csv,"Paris Olympics Organizers Apologize for Opening Ceremony Fiasco, and It's As Lame As You'd Expect – RedState",https://redstate.com/bobhoge/2024/07/28/paris-olympic-organizers-apologize-for-opening-ceremony-fiasco-and-its-as-lame-as-youd-expect-n2177482,yes,url_exact,"Paris Olympics Organizers Apologize for Opening Ceremony Fiasco, and It's As Lame As You'd Expect – RedState",https://redstate.com/bobhoge/2024/07/28/paris-olympic-organizers-apologize-for-opening-ceremony-fiasco-and-its-as-lame-as-youd-expect-n2177482
results/articles_opening_ceremony_christianity.csv,Bishop Barron on Paris Olympics Drag 'Last Supper': 'Would They've Dared Mock Islam in a Similar Way?' – RedState,https://redstate.com/mccabe/2024/07/27/bishop-barron-on-paris-olympics-drag-last-supper-would-theyve-dared-mock-islam-in-a-similar-way-n2177428,yes,url_exact,Bishop Barron on Paris Olympics Drag 'Last Supper': 'Would They've Dared Mock Islam in a Similar Way?' – RedState,https://redstate.com/mccabe/2024/07/27/bishop-barron-on-paris-olympics-drag-last-supper-would-theyve-dared-mock-islam-in-a-similar-way-n2177428
